"id"|"label"|"type"|"img"
300050|"O41490 > 16a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41490R00L.gif"
300051|"O41491 > 78a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41491R00L.gif"
300052|"O41492 > 73c | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41492R00L.gif"
300053|"O41496 > 53a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41496R00L.gif"
300054|"O41497 > 59b | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41497R00L.gif"
300055|"O41498 > 61c | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41498R00L.gif"
300056|"O41499 > 63a | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41499R00L.gif"
300057|"O41501 > 22a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41501R00L.gif"
300058|"O41509 > P119a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41509R00L.gif"
300059|"O41510 > 4a | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41510R00L.gif"
300060|"O41511 > 1a | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41511R00L.gif"
300061|"O41512 > P84a | Valerian I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41512R00L.gif"
300062|"O41513 > P152a | Antoninus Pius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41513R00L.gif"
300063|"O41514 > 70b | Carausius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41514R00L.gif"
300064|"O41515 > 100a | Magnentius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41515R00L.gif"
300065|"O41516 > 72g | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41516R00L.gif"
300066|"O41517 > 21b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41517R00L.gif"
300067|"O41518 > 26a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41518R00L.gif"
300068|"O41519 > 65b | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41519R00L.gif"
300069|"O41520 > 7a | Domitian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41520R00L.gif"
300070|"O41521 > 31b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41521R00L.gif"
300071|"O41522 > 67a | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41522R00L.gif"
300072|"O41523 > 98a | Constantius II"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41523R00L.gif"
300073|"O41527 > P92a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41527R00L.gif"
300074|"O41529 > 61d | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41529R00L.gif"
300075|"O41530 > P58a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41530R00L.gif"
300076|"O41531 > 89a | Constans I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41531R00L.gif"
300077|"O41533 > P125a | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41533R00L.gif"
300078|"O41534 > 97a | Constantius II"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41534R00L.gif"
300079|"O41535 > 94a | Constans I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41535R00L.gif"
300080|"O41536 > 101a | Constantius Gallus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41536R00L.gif"
300081|"O41537 > 72h | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41537R00L.gif"
300082|"O41538 > 81c | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41538R00L.gif"
300083|"O41539 > 95a | Constans I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41539R00L.gif"
300084|"O41542 > 54b | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41542R00L.gif"
300085|"O41543 > P33a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41543R00L.gif"
300086|"O41545 > 38a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41545R00L.gif"
300087|"O41546 > 52a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41546R00L.gif"
300088|"O41547 > 56a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41547R00L.gif"
300089|"O41549 > 27c | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41549R00L.gif"
300090|"O41550 > P145a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41550R00L.gif"
300091|"O41552 > P141b | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41552R00L.gif"
300092|"O41613 > P82a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41613R00L.gif"
300093|"O41614 > 106a | Gratian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41614R00L.gif"
300094|"O41615 > 103a | Julian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41615R00L.gif"
300095|"O41619 > P66a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41619R00L.gif"
300096|"O41620 > P77a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41620R00L.gif"
300097|"O41621 > P94a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41621R00L.gif"
300098|"O41622 > P92b | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41622R00L.gif"
300099|"O41623 > P97a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41623R00L.gif"
300100|"O41624 > P113a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41624R00L.gif"
300101|"O41626 > P78a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41626R00L.gif"
300102|"O41627 > P117a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41627R00L.gif"
300103|"O41628 > P117b | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41628R00L.gif"
300104|"O41629 > P139a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41629R00L.gif"
300105|"O41630 > P91a | Maximinus I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41630R00L.gif"
300106|"O41633 > 105a | Gratian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41633R00L.gif"
300107|"O41634 > 114a | Theodosius I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41634R00L.gif"
300108|"O41636 > 62d | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41636R00L.gif"
300109|"O41637 > 62e | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41637R00L.gif"
300110|"O41639 > 59c | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41639R00L.gif"
300111|"O41640 > 87b | Constantin I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41640R00L.gif"
300112|"O41641 > 104a | Gratian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41641R00L.gif"
300113|"O41642 > 105b | Gratian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41642R00L.gif"
300114|"O41643 > 115a | Theodosius I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41643R00L.gif"
300115|"O41644 > P29a | Maximinus I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41644R00L.gif"
300116|"O41647 > P32a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41647R00L.gif"
300117|"O41648 > 54c | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41648R00L.gif"
300118|"O41649 > 72i | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41649R00L.gif"
300119|"O41650 > 16b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41650R00L.gif"
300120|"O41651 > 16c | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41651R00L.gif"
300121|"O41652 > P50a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41652R00L.gif"
300122|"O41655 > P71a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41655R00L.gif"
300123|"O41656 > P87a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41656R00L.gif"
300124|"O41657 > P33b | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41657R00L.gif"
300125|"O41665 > 80b | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41665R00L.gif"
300126|"O41666 > 53b | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41666R00L.gif"
300127|"O41667 > P55a | ohne Zuordnung"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41667R00L.gif"
300128|"O41668 > P28a | Geta"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41668R00L.gif"
300129|"O41669 > P140a | Titus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41669R00L.gif"
300130|"O41670 > 12c | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41670R00L.gif"
300131|"O41671 > 56b | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41671R00L.gif"
300132|"O41672 > 27d | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41672R00L.gif"
300133|"O41673 > 19a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41673R00L.gif"
300134|"O41674 > 21c | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41674R00L.gif"
300135|"O41675 > 54d | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41675R00L.gif"
300136|"O41680 > 17a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41680R00L.gif"
300137|"O41681 > 16d | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41681R00L.gif"
300138|"O41682 > 16e | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41682R00L.gif"
300139|"O41683 > P141c | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41683R00L.gif"
300140|"O41684 > 61e | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41684R00L.gif"
300141|"O41685 > 62f | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41685R00L.gif"
300142|"O41686 > 79b | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41686R00L.gif"
300143|"O41687 > 16f | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41687R00L.gif"
300144|"O41688 > P19a | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41688R00L.gif"
300145|"O41689 > P6a | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41689R00L.gif"
300146|"O41690 > P130a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41690R00L.gif"
300147|"O41693 > 65c | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41693R00L.gif"
300148|"O41694 > 71a | Carausius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41694R00L.gif"
300149|"O41695 > 45a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41695R00L.gif"
300150|"O41696 > 21d | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41696R00L.gif"
300151|"O41697 > 72k | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41697R00L.gif"
300152|"O41698 > 61f | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41698R00L.gif"
300153|"O41701 > P127a | Antoninus Pius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41701R00L.gif"
300154|"O41706 > 59d | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41706R00L.gif"
300155|"O41707 > 65d | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41707R00L.gif"
300156|"O41708 > 80c | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41708R00L.gif"
300157|"O41714 > 41a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41714R00L.gif"
300158|"O41716 > P53a | ohne Zuordnung"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41716R00L.gif"
300159|"O41717 > 87c | Constantin I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41717R00L.gif"
300160|"O41733 > 12d | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41733R00L.gif"
300161|"O41734 > 77a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41734R00L.gif"
300162|"O41735 > 12e | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41735R00L.gif"
300163|"O41736 > 59e | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41736R00L.gif"
300164|"O41737 > 32a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41737R00L.gif"
300165|"O41739 > 107a | Gratian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41739R00L.gif"
300166|"O41740 > 106b | Gratian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41740R00L.gif"
300167|"O41741 > 110a | Valentinian II"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41741R00L.gif"
300168|"O41742 > 113a | Theodosius I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41742R00L.gif"
300169|"O41743 > 115b | Theodosius I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41743R00L.gif"
300170|"O41744 > 54e | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41744R00L.gif"
300171|"O41745 > 1b | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41745R00L.gif"
300172|"O41748 > 31c | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41748R00L.gif"
300173|"O41749 > 54f | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41749R00L.gif"
300174|"O41764 > P112a | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41764R00L.gif"
300175|"O41765 > P116a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41765R00L.gif"
300176|"O41766 > 36a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41766R00L.gif"
300177|"O41767 > 83a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41767R00L.gif"
300178|"O41768 > 68a | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41768R00L.gif"
300179|"O41770 > P134a | Vespasian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41770R00L.gif"
300180|"O41771 > P136a | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41771R00L.gif"
300181|"O41772 > P29b | Maximinus I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41772R00L.gif"
300182|"O41773 > 54g | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41773R00L.gif"
300183|"O41795 > 54h | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41795R00L.gif"
300184|"O41800 > 102a | Constantius Gallus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41800R00L.gif"
300185|"O41801 > P141d | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41801R00L.gif"
300186|"O41804 > 37b | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41804R00L.gif"
300187|"O41807 > P34a | Maximinus I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41807R00L.gif"
300188|"O41808 > P141e | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41808R00L.gif"
300189|"O41809 > 69a | Carausius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41809R00L.gif"
300190|"O41811 > P31a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41811R00L.gif"
300191|"O41812 > 37c | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41812R00L.gif"
300192|"O41814 > 61g | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41814R00L.gif"
300193|"O41815 > P153a | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41815R00L.gif"
300194|"O41816 > 16g | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41816R00L.gif"
300195|"O41817 > 16h | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41817R00L.gif"
300196|"O41818 > 37d | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41818R00L.gif"
300197|"O41819 > 54i | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41819R00L.gif"
300198|"O41820 > 81d | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41820R00L.gif"
300199|"O41821 > 16i | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41821R00L.gif"
300200|"O41824 > 59f | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41824R00L.gif"
300201|"O41829 > 72l | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41829R00L.gif"
300202|"O41830 > 40a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41830R00L.gif"
300203|"O41831 > 37e | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41831R00L.gif"
300204|"O41832 > 62g | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41832R00L.gif"
300205|"O41833 > 77b | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41833R00L.gif"
300206|"O41834 > 54k | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41834R00L.gif"
300207|"O41835 > 81e | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41835R00L.gif"
300208|"O41836 > 31d | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41836R00L.gif"
300209|"O41842 > P98a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41842R00L.gif"
300210|"O41843 > P149a | Antoninus Pius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41843R00L.gif"
300211|"O41844 > 54l | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41844R00L.gif"
300212|"O41845 > P42a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41845R00L.gif"
300213|"O41846 > 54m | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41846R00L.gif"
300214|"O41847 > P142a | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41847R00L.gif"
300215|"O41848 > P141f | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41848R00L.gif"
300216|"O41849 > P16a | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41849R00L.gif"
300217|"O41850 > P11a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41850R00L.gif"
300218|"O41851 > P75a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41851R00L.gif"
300219|"O41852 > P79a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41852R00L.gif"
300220|"O41854 > 16k | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41854R00L.gif"
300221|"O41855 > 85b | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41855R00L.gif"
300222|"O41856 > 72m | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41856R00L.gif"
300223|"O41857 > P69a | Antoninus Pius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41857R00L.gif"
300224|"O41858 > 14b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41858R00L.gif"
300225|"O41859 > 12f | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41859R00L.gif"
300226|"O41860 > 21e | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41860R00L.gif"
300227|"O41861 > 37f | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41861R00L.gif"
300228|"O41862 > 59g | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41862R00L.gif"
300229|"O41863 > 21f | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41863R00L.gif"
300230|"O41864 > 27e | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41864R00L.gif"
300231|"O41865 > 33a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41865R00L.gif"
300232|"O41866 > 42a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41866R00L.gif"
300233|"O41867 > 72n | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41867R00L.gif"
300234|"O41868 > 74a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41868R00L.gif"
300235|"O41869 > P76a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41869R00L.gif"
300236|"O41871 > 12g | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41871R00L.gif"
300237|"O41872 > 56c | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41872R00L.gif"
300238|"O41875 > 27f | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41875R00L.gif"
300239|"O41876 > 31e | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41876R00L.gif"
300240|"O41877 > P72a | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41877R00L.gif"
300241|"O41878 > 92a | Constans I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41878R00L.gif"
300242|"O41879 > 111a | Valentinian II"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41879R00L.gif"
300243|"O41880 > 72o | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41880R00L.gif"
300244|"O41898 > 72p | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41898R00L.gif"
300245|"O41900 > 24a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41900R00L.gif"
300246|"O41901 > 27g | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41901R00L.gif"
300247|"O41902 > 27h | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41902R00L.gif"
300248|"O41903 > P109a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41903R00L.gif"
300249|"O41904 > 31f | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41904R00L.gif"
300250|"O41905 > P24a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41905R00L.gif"
300251|"O41910 > 42b | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41910R00L.gif"
300252|"O41915 > 22b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41915R00L.gif"
300253|"O41916 > 30a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41916R00L.gif"
300254|"O41917 > P41a | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41917R00L.gif"
300255|"O41918 > P50b | Gordian III"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41918R00L.gif"
300256|"O41919 > P120a | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41919R00L.gif"
300257|"O41920 > P141g | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41920R00L.gif"
300258|"O41921 > 81f | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41921R00L.gif"
300259|"O41922 > 16l | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41922R00L.gif"
300260|"O41923 > 16m | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41923R00L.gif"
300261|"O41924 > 16n | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41924R00L.gif"
300262|"O41925 > 54n | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41925R00L.gif"
300263|"O41926 > 54o | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41926R00L.gif"
300264|"O41927 > 55b | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41927R00L.gif"
300265|"O41928 > 79c | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41928R00L.gif"
300266|"O41931 > P70a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41931R00L.gif"
300267|"O41932 > 28a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41932R00L.gif"
300268|"O41933 > 31g | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41933R00L.gif"
300269|"O41934 > 23a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41934R00L.gif"
300270|"O41935 > 54p | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41935R00L.gif"
300271|"O41936 > 54q | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41936R00L.gif"
300272|"O41937 > 84a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41937R00L.gif"
300273|"O41938 > 84b | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41938R00L.gif"
300274|"O41939 > 86a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41939R00L.gif"
300275|"O41940 > 86b | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41940R00L.gif"
300276|"O41941 > 27i | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41941R00L.gif"
300277|"O41942 > 57a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41942R00L.gif"
300278|"O41948 > 72q | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41948R00L.gif"
300279|"O41949 > P9a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41949R00L.gif"
300280|"O41950 > P22a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41950R00L.gif"
300281|"O41951 > P23a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41951R00L.gif"
300282|"O41953 > 58a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41953R00L.gif"
300283|"O41954 > P82b | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41954R00L.gif"
300284|"O41955 > 16o | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41955R00L.gif"
300285|"O41956 > 37g | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41956R00L.gif"
300286|"O41957 > 52b | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41957R00L.gif"
300287|"O41958 > 15a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41958R00L.gif"
300288|"O41959 > 17b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41959R00L.gif"
300289|"O41960 > 54r | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41960R00L.gif"
300290|"O41961 > 60a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41961R00L.gif"
