"fk_id_object"|"fk_id_metaindex"|"name"|"en"|"de"
100149|4016|"material"|"Pine (Pinus sp.)"|"Pinie"
100149|4014|"material"|"Oak (Quercus spp.)"|"Eiche"
100149|10003|"objecttype"|"Model"|"Schiffsmodell"
100150|404|"culture"|"Iron Age"|"Eisenzeitlich"
100150|4016|"material"|"Pine (Pinus sp.)"|"Pinie"
100150|10003|"objecttype"|"Model"|"Schiffsmodell"
100150|4014|"material"|"Oak (Quercus spp.)"|"Eiche"
100151|4014|"material"|"Oak (Quercus spp.)"|"Eiche"
100151|405|"culture"|"Medieval"|"Mittelalterlich"
100151|10003|"objecttype"|"Model"|"Schiffsmodell"
100152|4014|"material"|"Oak (Quercus spp.)"|"Eiche"
100152|10003|"objecttype"|"Model"|"Schiffsmodell"
100152|405|"culture"|"Medieval"|"Mittelalterlich"
100153|10003|"objecttype"|"Model"|"Schiffsmodell"
100153|405|"culture"|"Medieval"|"Mittelalterlich"
100153|4014|"material"|"Oak (Quercus spp.)"|"Eiche"
100153|4016|"material"|"Pine (Pinus sp.)"|"Pinie"
100154|10003|"objecttype"|"Model"|"Schiffsmodell"
100154|4014|"material"|"Oak (Quercus spp.)"|"Eiche"
100154|418|"culture"|"Viking Age"|"Wikingerzeitlich"
100155|405|"culture"|"Medieval"|"Mittelalterlich"
100155|10003|"objecttype"|"Model"|"Schiffsmodell"
100155|4016|"material"|"Pine (Pinus sp.)"|"Pinie"
100155|4014|"material"|"Oak (Quercus spp.)"|"Eiche"
100155|421|"culture"|"Slavonic"|"Slawisch"
100156|421|"culture"|"Slavonic"|"Slawisch"
100156|4016|"material"|"Pine (Pinus sp.)"|"Pinie"
100156|10002|"objecttype"|"Reconstruction"|"Schiffsrekonstruktion"
100156|405|"culture"|"Medieval"|"Mittelalterlich"
100156|4014|"material"|"Oak (Quercus spp.)"|"Eiche"
100157|4016|"material"|"Pine (Pinus sp.)"|"Pinie"
100157|421|"culture"|"Slavonic"|"Slawisch"
100157|4014|"material"|"Oak (Quercus spp.)"|"Eiche"
100157|10003|"objecttype"|"Model"|"Schiffsmodell"
100157|405|"culture"|"Medieval"|"Mittelalterlich"
100158|423|"culture"|"Roman"|"Römisch"
100158|10002|"objecttype"|"Reconstruction"|"Schiffsrekonstruktion"
200001|209|"material"|"Glass"|"Glas"
200001|427|"culture"|"Roman (late)"|"Römisch (spät)"
200001|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200001|310|"technique"|"Other"|"Sonstige"
200002|220|"material"|"Stone"|"Stein"
200002|427|"culture"|"Roman (late)"|"Römisch (spät)"
200002|303|"technique"|"Mosaic"|"Mosaik"
200002|110|"objecttype"|"Mosaic"|"Mosaik"
200003|110|"objecttype"|"Mosaic"|"Mosaik"
200004|110|"objecttype"|"Mosaic"|"Mosaik"
200005|110|"objecttype"|"Mosaic"|"Mosaik"
200006|303|"technique"|"Mosaic"|"Mosaik"
200006|220|"material"|"Stone"|"Stein"
200006|110|"objecttype"|"Mosaic"|"Mosaik"
200006|427|"culture"|"Roman (late)"|"Römisch (spät)"
200007|220|"material"|"Stone"|"Stein"
200007|423|"culture"|"Roman"|"Römisch"
200007|110|"objecttype"|"Mosaic"|"Mosaik"
200007|303|"technique"|"Mosaic"|"Mosaik"
200008|428|"culture"|"Greek"|"Griechisch"
200008|302|"technique"|"Sculpture"|"Bildhauerei"
200008|106|"objecttype"|"Monument"|"Monument"
200008|202|"material"|"Limestone"|"Kalkstein"
200009|427|"culture"|"Roman (late)"|"Römisch (spät)"
200009|220|"material"|"Stone"|"Stein"
200009|110|"objecttype"|"Mosaic"|"Mosaik"
200009|303|"technique"|"Mosaic"|"Mosaik"
200010|302|"technique"|"Sculpture"|"Bildhauerei"
200010|408|"culture"|"Etruscan"|"Etruskisch"
200010|222|"material"|"Alabaster"|"Alabaster"
200010|125|"objecttype"|"Urn"|"Urne"
200011|113|"objecttype"|"Coin"|"M&uuml;nze"
200011|318|"technique"|"Minted"|"Gepr&auml;gt"
200011|427|"culture"|"Roman (late)"|"Römisch (spät)"
200011|207|"material"|"Bronze"|"Bronze"
200012|117|"objecttype"|"Personal Adornment"|"Accessoires"
200012|310|"technique"|"Other"|"Sonstige"
200012|427|"culture"|"Roman (late)"|"Römisch (spät)"
200012|205|"material"|"Gold"|"Gold"
200013|127|"objecttype"|"Brooch"|"Fibel"
200013|423|"culture"|"Roman"|"Römisch"
200013|311|"technique"|"Casting"|"Gegossen"
200013|207|"material"|"Bronze"|"Bronze"
200014|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200014|319|"technique"|"Stamped"|"Gestempelt"
200014|427|"culture"|"Roman (late)"|"Römisch (spät)"
200014|214|"material"|"Ceramic"|"Keramik"
200015|102|"objecttype"|"Gravestone"|"Grabstein"
200015|423|"culture"|"Roman"|"Römisch"
200015|302|"technique"|"Sculpture"|"Bildhauerei"
200015|202|"material"|"Limestone"|"Kalkstein"
200016|111|"objecttype"|"Model"|"Modell"
200016|301|"technique"|"Modelling"|"Modelliert"
200016|214|"material"|"Ceramic"|"Keramik"
200016|401|"culture"|"Celtic"|"Keltisch"
200017|102|"objecttype"|"Gravestone"|"Grabstein"
200017|302|"technique"|"Sculpture"|"Bildhauerei"
200017|202|"material"|"Limestone"|"Kalkstein"
200017|423|"culture"|"Roman"|"Römisch"
200018|302|"technique"|"Sculpture"|"Bildhauerei"
200018|423|"culture"|"Roman"|"Römisch"
200018|102|"objecttype"|"Gravestone"|"Grabstein"
200018|203|"material"|"Marble"|"Marmor"
200019|405|"culture"|"Medieval"|"Mittelalterlich"
200019|221|"material"|"Metal"|"Metall"
200019|310|"technique"|"Other"|"Sonstige"
200019|126|"objecttype"|"Other"|"Sonstiges"
200020|423|"culture"|"Roman"|"Römisch"
200020|302|"technique"|"Sculpture"|"Bildhauerei"
200020|119|"objecttype"|"Relief"|"Relief"
200020|201|"material"|"Unknown"|"Unbekannt"
200021|401|"culture"|"Celtic"|"Keltisch"
200021|111|"objecttype"|"Model"|"Modell"
200021|205|"material"|"Gold"|"Gold"
200021|311|"technique"|"Casting"|"Gegossen"
200022|132|"objecttype"|"Gemstone"|"Gemme"
200022|423|"culture"|"Roman"|"Römisch"
200022|315|"technique"|"Carving"|"Geschnitten"
200022|227|"material"|"Carnelian"|"Karneol"
200023|315|"technique"|"Carving"|"Geschnitten"
200023|227|"material"|"Carnelian"|"Karneol"
200023|132|"objecttype"|"Gemstone"|"Gemme"
200023|423|"culture"|"Roman"|"Römisch"
200024|220|"material"|"Stone"|"Stein"
200024|132|"objecttype"|"Gemstone"|"Gemme"
200024|315|"technique"|"Carving"|"Geschnitten"
200024|423|"culture"|"Roman"|"Römisch"
200025|423|"culture"|"Roman"|"Römisch"
200025|220|"material"|"Stone"|"Stein"
200025|315|"technique"|"Carving"|"Geschnitten"
200025|132|"objecttype"|"Gemstone"|"Gemme"
200026|423|"culture"|"Roman"|"Römisch"
200026|220|"material"|"Stone"|"Stein"
200026|132|"objecttype"|"Gemstone"|"Gemme"
200026|315|"technique"|"Carving"|"Geschnitten"
200027|315|"technique"|"Carving"|"Geschnitten"
200027|220|"material"|"Stone"|"Stein"
200027|132|"objecttype"|"Gemstone"|"Gemme"
200027|423|"culture"|"Roman"|"Römisch"
200028|423|"culture"|"Roman"|"Römisch"
200028|315|"technique"|"Carving"|"Geschnitten"
200028|132|"objecttype"|"Gemstone"|"Gemme"
200028|227|"material"|"Carnelian"|"Karneol"
200029|227|"material"|"Carnelian"|"Karneol"
200029|423|"culture"|"Roman"|"Römisch"
200029|132|"objecttype"|"Gemstone"|"Gemme"
200029|315|"technique"|"Carving"|"Geschnitten"
200030|423|"culture"|"Roman"|"Römisch"
200030|132|"objecttype"|"Gemstone"|"Gemme"
200030|315|"technique"|"Carving"|"Geschnitten"
200030|220|"material"|"Stone"|"Stein"
200031|227|"material"|"Carnelian"|"Karneol"
200031|132|"objecttype"|"Gemstone"|"Gemme"
200031|315|"technique"|"Carving"|"Geschnitten"
200031|423|"culture"|"Roman"|"Römisch"
200032|220|"material"|"Stone"|"Stein"
200032|132|"objecttype"|"Gemstone"|"Gemme"
200032|423|"culture"|"Roman"|"Römisch"
200032|309|"technique"|"Engraving"|"Graviert"
200033|309|"technique"|"Engraving"|"Graviert"
200033|132|"objecttype"|"Gemstone"|"Gemme"
200033|423|"culture"|"Roman"|"Römisch"
200033|220|"material"|"Stone"|"Stein"
200034|423|"culture"|"Roman"|"Römisch"
200034|309|"technique"|"Engraving"|"Graviert"
200034|220|"material"|"Stone"|"Stein"
200034|132|"objecttype"|"Gemstone"|"Gemme"
200035|302|"technique"|"Sculpture"|"Bildhauerei"
200035|423|"culture"|"Roman"|"Römisch"
200035|220|"material"|"Stone"|"Stein"
200035|119|"objecttype"|"Relief"|"Relief"
200036|116|"objecttype"|"Lamp"|"Lampe"
200036|214|"material"|"Ceramic"|"Keramik"
200036|312|"technique"|"Moulded"|"Ausgeformt"
200036|423|"culture"|"Roman"|"Römisch"
200037|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200037|428|"culture"|"Greek"|"Griechisch"
200037|214|"material"|"Ceramic"|"Keramik"
200037|322|"technique"|"Engobe"|"Engobe"
200038|101|"objecttype"|"Manuscript"|"Handschrift"
200038|307|"technique"|"Ink"|"Tinte"
200038|405|"culture"|"Medieval"|"Mittelalterlich"
200038|213|"material"|"Parchment"|"Pergament"
200039|307|"technique"|"Ink"|"Tinte"
200039|213|"material"|"Parchment"|"Pergament"
200039|101|"objecttype"|"Manuscript"|"Handschrift"
200039|405|"culture"|"Medieval"|"Mittelalterlich"
200040|309|"technique"|"Engraving"|"Graviert"
200040|206|"material"|"Silver"|"Silber"
200040|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200040|427|"culture"|"Roman (late)"|"Römisch (spät)"
200041|307|"technique"|"Ink"|"Tinte"
200041|413|"culture"|"Carolingian"|"Karolingisch"
200041|213|"material"|"Parchment"|"Pergament"
200041|101|"objecttype"|"Manuscript"|"Handschrift"
200042|213|"material"|"Parchment"|"Pergament"
200042|413|"culture"|"Carolingian"|"Karolingisch"
200042|101|"objecttype"|"Manuscript"|"Handschrift"
200042|307|"technique"|"Ink"|"Tinte"
200043|315|"technique"|"Carving"|"Geschnitten"
200043|218|"material"|"Bone"|"Bein"
200043|405|"culture"|"Medieval"|"Mittelalterlich"
200043|117|"objecttype"|"Personal Adornment"|"Accessoires"
200044|405|"culture"|"Medieval"|"Mittelalterlich"
200044|307|"technique"|"Ink"|"Tinte"
200044|213|"material"|"Parchment"|"Pergament"
200044|101|"objecttype"|"Manuscript"|"Handschrift"
200045|101|"objecttype"|"Manuscript"|"Handschrift"
200045|307|"technique"|"Ink"|"Tinte"
200045|405|"culture"|"Medieval"|"Mittelalterlich"
200045|213|"material"|"Parchment"|"Pergament"
200046|101|"objecttype"|"Manuscript"|"Handschrift"
200046|413|"culture"|"Carolingian"|"Karolingisch"
200046|213|"material"|"Parchment"|"Pergament"
200046|307|"technique"|"Ink"|"Tinte"
200047|206|"material"|"Silver"|"Silber"
200047|413|"culture"|"Carolingian"|"Karolingisch"
200047|318|"technique"|"Minted"|"Gepr&auml;gt"
200047|113|"objecttype"|"Coin"|"M&uuml;nze"
200048|214|"material"|"Ceramic"|"Keramik"
200048|428|"culture"|"Greek"|"Griechisch"
200048|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200048|322|"technique"|"Engobe"|"Engobe"
200049|427|"culture"|"Roman (late)"|"Römisch (spät)"
200049|207|"material"|"Bronze"|"Bronze"
200049|311|"technique"|"Casting"|"Gegossen"
200049|117|"objecttype"|"Personal Adornment"|"Accessoires"
200050|119|"objecttype"|"Relief"|"Relief"
200050|220|"material"|"Stone"|"Stein"
200050|428|"culture"|"Greek"|"Griechisch"
200050|302|"technique"|"Sculpture"|"Bildhauerei"
200051|423|"culture"|"Roman"|"Römisch"
200051|116|"objecttype"|"Lamp"|"Lampe"
200051|214|"material"|"Ceramic"|"Keramik"
200051|312|"technique"|"Moulded"|"Ausgeformt"
200052|423|"culture"|"Roman"|"Römisch"
200052|116|"objecttype"|"Lamp"|"Lampe"
200052|312|"technique"|"Moulded"|"Ausgeformt"
200052|214|"material"|"Ceramic"|"Keramik"
200053|405|"culture"|"Medieval"|"Mittelalterlich"
200053|215|"material"|"Wood"|"Holz"
200053|306|"technique"|"Tempera"|"Temperamalerei"
200053|120|"objecttype"|"Painting"|"Malerei"
200054|423|"culture"|"Roman"|"Römisch"
200054|207|"material"|"Bronze"|"Bronze"
200054|113|"objecttype"|"Coin"|"M&uuml;nze"
200054|311|"technique"|"Casting"|"Gegossen"
200055|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200055|214|"material"|"Ceramic"|"Keramik"
200055|322|"technique"|"Engobe"|"Engobe"
200055|428|"culture"|"Greek"|"Griechisch"
200056|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200056|214|"material"|"Ceramic"|"Keramik"
200056|322|"technique"|"Engobe"|"Engobe"
200056|428|"culture"|"Greek"|"Griechisch"
200057|107|"objecttype"|"Column"|"S&auml;ule"
200057|322|"technique"|"Engobe"|"Engobe"
200057|214|"material"|"Ceramic"|"Keramik"
200057|428|"culture"|"Greek"|"Griechisch"
200058|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200058|207|"material"|"Bronze"|"Bronze"
200058|311|"technique"|"Casting"|"Gegossen"
200058|404|"culture"|"Iron Age"|"Eisenzeitlich"
200059|111|"objecttype"|"Model"|"Modell"
200059|402|"culture"|"Bronze Age"|"Bronzezeitlich"
200059|301|"technique"|"Modelling"|"Modelliert"
200059|214|"material"|"Ceramic"|"Keramik"
200060|111|"objecttype"|"Model"|"Modell"
200060|212|"material"|"Clay"|"Ton"
200060|301|"technique"|"Modelling"|"Modelliert"
200060|428|"culture"|"Greek"|"Griechisch"
200061|220|"material"|"Stone"|"Stein"
200061|317|"technique"|"Graffito"|"Graffito"
200061|428|"culture"|"Greek"|"Griechisch"
200061|124|"objecttype"|"Building Material"|"Baumaterial"
200062|420|"culture"|"Unknown"|"Unbekannt"
200062|212|"material"|"Clay"|"Ton"
200062|111|"objecttype"|"Model"|"Modell"
200062|301|"technique"|"Modelling"|"Modelliert"
200063|420|"culture"|"Unknown"|"Unbekannt"
200063|212|"material"|"Clay"|"Ton"
200063|111|"objecttype"|"Model"|"Modell"
200063|301|"technique"|"Modelling"|"Modelliert"
200064|301|"technique"|"Modelling"|"Modelliert"
200064|111|"objecttype"|"Model"|"Modell"
200064|428|"culture"|"Greek"|"Griechisch"
200064|212|"material"|"Clay"|"Ton"
200065|111|"objecttype"|"Model"|"Modell"
200065|428|"culture"|"Greek"|"Griechisch"
200065|301|"technique"|"Modelling"|"Modelliert"
200065|212|"material"|"Clay"|"Ton"
200066|212|"material"|"Clay"|"Ton"
200066|111|"objecttype"|"Model"|"Modell"
200066|420|"culture"|"Unknown"|"Unbekannt"
200066|301|"technique"|"Modelling"|"Modelliert"
200067|212|"material"|"Clay"|"Ton"
200067|420|"culture"|"Unknown"|"Unbekannt"
200067|301|"technique"|"Modelling"|"Modelliert"
200067|111|"objecttype"|"Model"|"Modell"
200068|214|"material"|"Ceramic"|"Keramik"
200068|322|"technique"|"Engobe"|"Engobe"
200068|420|"culture"|"Unknown"|"Unbekannt"
200068|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200069|302|"technique"|"Sculpture"|"Bildhauerei"
200069|423|"culture"|"Roman"|"Römisch"
200069|102|"objecttype"|"Gravestone"|"Grabstein"
200069|202|"material"|"Limestone"|"Kalkstein"
200070|110|"objecttype"|"Mosaic"|"Mosaik"
200070|423|"culture"|"Roman"|"Römisch"
200070|303|"technique"|"Mosaic"|"Mosaik"
200070|220|"material"|"Stone"|"Stein"
200071|427|"culture"|"Roman (late)"|"Römisch (spät)"
200071|106|"objecttype"|"Monument"|"Monument"
200071|202|"material"|"Limestone"|"Kalkstein"
200071|302|"technique"|"Sculpture"|"Bildhauerei"
200072|302|"technique"|"Sculpture"|"Bildhauerei"
200072|106|"objecttype"|"Monument"|"Monument"
200072|427|"culture"|"Roman (late)"|"Römisch (spät)"
200072|202|"material"|"Limestone"|"Kalkstein"
200073|102|"objecttype"|"Gravestone"|"Grabstein"
200073|423|"culture"|"Roman"|"Römisch"
200073|202|"material"|"Limestone"|"Kalkstein"
200073|302|"technique"|"Sculpture"|"Bildhauerei"
200074|202|"material"|"Limestone"|"Kalkstein"
200074|302|"technique"|"Sculpture"|"Bildhauerei"
200074|423|"culture"|"Roman"|"Römisch"
200074|102|"objecttype"|"Gravestone"|"Grabstein"
200075|302|"technique"|"Sculpture"|"Bildhauerei"
200075|102|"objecttype"|"Gravestone"|"Grabstein"
200075|423|"culture"|"Roman"|"Römisch"
200075|202|"material"|"Limestone"|"Kalkstein"
200076|214|"material"|"Ceramic"|"Keramik"
200076|124|"objecttype"|"Building Material"|"Baumaterial"
200076|319|"technique"|"Stamped"|"Gestempelt"
200076|427|"culture"|"Roman (late)"|"Römisch (spät)"
200077|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200077|312|"technique"|"Moulded"|"Ausgeformt"
200077|214|"material"|"Ceramic"|"Keramik"
200077|427|"culture"|"Roman (late)"|"Römisch (spät)"
200078|312|"technique"|"Moulded"|"Ausgeformt"
200078|427|"culture"|"Roman (late)"|"Römisch (spät)"
200078|214|"material"|"Ceramic"|"Keramik"
200078|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200079|214|"material"|"Ceramic"|"Keramik"
200079|312|"technique"|"Moulded"|"Ausgeformt"
200079|112|"objecttype"|"Mould"|"Form"
200079|427|"culture"|"Roman (late)"|"Römisch (spät)"
200080|202|"material"|"Limestone"|"Kalkstein"
200080|106|"objecttype"|"Monument"|"Monument"
200080|423|"culture"|"Roman"|"Römisch"
200080|302|"technique"|"Sculpture"|"Bildhauerei"
200081|302|"technique"|"Sculpture"|"Bildhauerei"
200081|202|"material"|"Limestone"|"Kalkstein"
200081|427|"culture"|"Roman (late)"|"Römisch (spät)"
200081|106|"objecttype"|"Monument"|"Monument"
200082|202|"material"|"Limestone"|"Kalkstein"
200082|423|"culture"|"Roman"|"Römisch"
200082|302|"technique"|"Sculpture"|"Bildhauerei"
200082|102|"objecttype"|"Gravestone"|"Grabstein"
200083|107|"objecttype"|"Column"|"S&auml;ule"
200083|311|"technique"|"Casting"|"Gegossen"
200083|207|"material"|"Bronze"|"Bronze"
200083|405|"culture"|"Medieval"|"Mittelalterlich"
200084|309|"technique"|"Engraving"|"Graviert"
200084|427|"culture"|"Roman (late)"|"Römisch (spät)"
200084|209|"material"|"Glass"|"Glas"
200084|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200085|126|"objecttype"|"Other"|"Sonstiges"
200085|207|"material"|"Bronze"|"Bronze"
200085|423|"culture"|"Roman"|"Römisch"
200085|309|"technique"|"Engraving"|"Graviert"
200086|423|"culture"|"Roman"|"Römisch"
200086|302|"technique"|"Sculpture"|"Bildhauerei"
200086|203|"material"|"Marble"|"Marmor"
200086|106|"objecttype"|"Monument"|"Monument"
200087|307|"technique"|"Ink"|"Tinte"
200087|211|"material"|"Paint"|"Farbe"
200087|101|"objecttype"|"Manuscript"|"Handschrift"
200087|413|"culture"|"Carolingian"|"Karolingisch"
200088|307|"technique"|"Ink"|"Tinte"
200088|101|"objecttype"|"Manuscript"|"Handschrift"
200088|413|"culture"|"Carolingian"|"Karolingisch"
200088|213|"material"|"Parchment"|"Pergament"
200089|207|"material"|"Bronze"|"Bronze"
200089|311|"technique"|"Casting"|"Gegossen"
200089|423|"culture"|"Roman"|"Römisch"
200089|126|"objecttype"|"Other"|"Sonstiges"
200090|101|"objecttype"|"Manuscript"|"Handschrift"
200090|213|"material"|"Parchment"|"Pergament"
200090|307|"technique"|"Ink"|"Tinte"
200090|413|"culture"|"Carolingian"|"Karolingisch"
200091|413|"culture"|"Carolingian"|"Karolingisch"
200091|307|"technique"|"Ink"|"Tinte"
200091|213|"material"|"Parchment"|"Pergament"
200091|101|"objecttype"|"Manuscript"|"Handschrift"
200092|214|"material"|"Ceramic"|"Keramik"
200092|319|"technique"|"Stamped"|"Gestempelt"
200092|427|"culture"|"Roman (late)"|"Römisch (spät)"
200092|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200093|319|"technique"|"Stamped"|"Gestempelt"
200093|214|"material"|"Ceramic"|"Keramik"
200093|427|"culture"|"Roman (late)"|"Römisch (spät)"
200093|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200094|214|"material"|"Ceramic"|"Keramik"
200094|319|"technique"|"Stamped"|"Gestempelt"
200094|427|"culture"|"Roman (late)"|"Römisch (spät)"
200094|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200095|214|"material"|"Ceramic"|"Keramik"
200095|319|"technique"|"Stamped"|"Gestempelt"
200095|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200095|427|"culture"|"Roman (late)"|"Römisch (spät)"
200096|427|"culture"|"Roman (late)"|"Römisch (spät)"
200096|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200096|214|"material"|"Ceramic"|"Keramik"
200096|319|"technique"|"Stamped"|"Gestempelt"
200097|427|"culture"|"Roman (late)"|"Römisch (spät)"
200097|112|"objecttype"|"Mould"|"Form"
200097|214|"material"|"Ceramic"|"Keramik"
200097|319|"technique"|"Stamped"|"Gestempelt"
200098|214|"material"|"Ceramic"|"Keramik"
200098|319|"technique"|"Stamped"|"Gestempelt"
200098|427|"culture"|"Roman (late)"|"Römisch (spät)"
200098|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200099|214|"material"|"Ceramic"|"Keramik"
200099|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200099|319|"technique"|"Stamped"|"Gestempelt"
200099|427|"culture"|"Roman (late)"|"Römisch (spät)"
200100|319|"technique"|"Stamped"|"Gestempelt"
200100|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200100|427|"culture"|"Roman (late)"|"Römisch (spät)"
200100|214|"material"|"Ceramic"|"Keramik"
200101|114|"objecttype"|"Medaillon"|"Medaillon"
200101|209|"material"|"Glass"|"Glas"
200101|319|"technique"|"Stamped"|"Gestempelt"
200101|411|"culture"|"Byzantine"|"Byzantinisch"
200102|307|"technique"|"Ink"|"Tinte"
200102|213|"material"|"Parchment"|"Pergament"
200102|101|"objecttype"|"Manuscript"|"Handschrift"
200102|405|"culture"|"Medieval"|"Mittelalterlich"
200103|423|"culture"|"Roman"|"Römisch"
200103|315|"technique"|"Carving"|"Geschnitten"
200103|132|"objecttype"|"Gemstone"|"Gemme"
200103|220|"material"|"Stone"|"Stein"
200104|101|"objecttype"|"Manuscript"|"Handschrift"
200104|307|"technique"|"Ink"|"Tinte"
200104|405|"culture"|"Medieval"|"Mittelalterlich"
200104|213|"material"|"Parchment"|"Pergament"
200105|307|"technique"|"Ink"|"Tinte"
200105|101|"objecttype"|"Manuscript"|"Handschrift"
200105|213|"material"|"Parchment"|"Pergament"
200105|405|"culture"|"Medieval"|"Mittelalterlich"
200106|213|"material"|"Parchment"|"Pergament"
200106|307|"technique"|"Ink"|"Tinte"
200106|101|"objecttype"|"Manuscript"|"Handschrift"
200106|424|"culture"|"Anglo Saxon"|"Anglosächsisch"
200107|405|"culture"|"Medieval"|"Mittelalterlich"
200107|120|"objecttype"|"Painting"|"Malerei"
200107|304|"technique"|"Fresco"|"Fresko"
200107|210|"material"|"Plaster"|"Putz"
200108|213|"material"|"Parchment"|"Pergament"
200108|101|"objecttype"|"Manuscript"|"Handschrift"
200108|405|"culture"|"Medieval"|"Mittelalterlich"
200108|307|"technique"|"Ink"|"Tinte"
200109|213|"material"|"Parchment"|"Pergament"
200109|101|"objecttype"|"Manuscript"|"Handschrift"
200109|307|"technique"|"Ink"|"Tinte"
200109|405|"culture"|"Medieval"|"Mittelalterlich"
200110|311|"technique"|"Casting"|"Gegossen"
200110|423|"culture"|"Roman"|"Römisch"
200110|127|"objecttype"|"Brooch"|"Fibel"
200110|207|"material"|"Bronze"|"Bronze"
200111|126|"objecttype"|"Other"|"Sonstiges"
200111|218|"material"|"Bone"|"Bein"
200111|423|"culture"|"Roman"|"Römisch"
200111|315|"technique"|"Carving"|"Geschnitten"
200112|213|"material"|"Parchment"|"Pergament"
200112|307|"technique"|"Ink"|"Tinte"
200112|405|"culture"|"Medieval"|"Mittelalterlich"
200112|101|"objecttype"|"Manuscript"|"Handschrift"
200113|405|"culture"|"Medieval"|"Mittelalterlich"
